0005230,Claude Greenwood,20th March 2010,A W Carroll,Gelding,Lucky Story,Greenmeadow,Mr Richard Dean
0005268,Dusty Blue,1st April 2012,M W Easterby,Mare,Medicean,Jazz Jam,Mr M Chung
0005257,Crosse Fire,5th April 2012,S Dixon,Gelding,Monsieur Bond,Watersilk,Dixon Brennan Lucas Mahony Sweeting
0005234,Quadriga,24th February 2010,C Grant,Gelding,Acclamation,Turning Light,Mr Liam M Hall
0005261,Vroom,22nd April 2013,Miss Gay Kelleway,Gelding,Poet's Voice,Shivaree,Buy Clarke Sparham &amp; Presland
0005213,Big River,22nd May 2010,Miss Lucinda V Russell,Gelding,Milan,Call Kate,Two Black Labs
0005252,Diamond Indulgence,14th April 2013,D Shaw,Filly,Cockney Rebel,Shaws Diamond,Mrs Lyndsey Shaw
0005240,Sarakova,27th April 2013,K Frost,Gelding,Iffraaj,Mary Pickford,Mr Kevin Frost
0005278,Oscars Journey,8th March 2010,St Leirs,Gelding,Dubai Destination,Fruit Of Glory,Quatre Huit Stables
0005256,Poetic Queen,9th March 2013,E J Alston,Filly,Dylan Thomas,Jubilant Lady,Mr &amp; Mrs G Middlebrook
0005267,Secret Clause,7th March 2013,D Shaw,Gelding,Sakhee's Secret,Claws,Almond And Mr Gary Burns
0005244,Luv U Lucky,24th April 2012,J Hughes,Gelding,Multiplex,Lady Suesanne,Richard And Nicola Hunt &amp; Jo Hughes
0005262,Jack Luey,24th February 2007,L A Mullaney,Gelding,Danbird,Icenaslice,The Jack Partnership &amp; Mr S Rimmer 1
0005271,Archimedes,27th March 2013,D C Griffiths,Gelding,Invincible Spirit,Waveband,Ladies And The Tramps
0005223,Dancin Alpha,6th March 2011,G A Swinbank,Gelding,Bahamian Bounty,Phoebe Woodstock,Mr Ray Parsons
0005250,Single Summit,12th May 2012,J R Jenkins,Gelding,Hellvelyn,Once Removed,Mr T J Turner
0005288,Jack Of Diamonds,3rd April 2009,R A Teal,Gelding,Red Clubs,Sakkara Star,Mrs Sue Teal
0005266,Spice Mill,22nd March 2013,M Appleby,Gelding,Dream Ahead,High Spice,New Kids On The Trot
0005259,Harwoods Star,3rd May 2010,J Butler,Gelding,Danehill Dancer,Showbiz,Whiterok Ltd
0005272,Sarabi,30th January 2013,S Dixon,Filly,Rip Van Winkle,Xaphania,Paul J Dixon &amp; Yvonne Lowe
0005277,Culloden,25th February 2012,S A Harris,Gelding,Kyllachy,Mamounia,Burflex (scaffolding) Ltd
0005233,Ocotillo,13th February 2013,Frau Chr Lenaers,Gelding,Raven's Pass,Meiosis,Aanhangwagens Cabriolet Belgium Bvba
0005281,Mustn't Grumble,30th April 2013,D Loughnane,Gelding,Intense Focus,Lough Mist,Miss Sarah Hoyland
0005260,Layla's Hero,5th March 2007,R A Teal,Gelding,One Cool Cat,Capua,Mr Andrew Liddiard
0005298,Boots And Spurs,5th April 2009,S Dixon,Gelding,Oasis Dream,Arctic Char,Mr S Chappell
0005282,Pick Of Any,23rd February 2013,B Cawley,Gelding,Zoffany,Choice Pickings,John Hughes Bloodstock Limited
0005276,Bonjour Steve,20th April 2011,R J Price,Gelding,Bahamian Bounty,Anthea,Mr Barry Veasey
0005269,Evanescent,29th April 2009,Mrs Stella Barclay,Gelding,Elusive City,Itsanothergirl,Mr Matt Watkinson
0005270,Foolaad,17th February 2011,S R Bowring,Gelding,Exceed And Excel,Zayn Zen,Mr K Nicholls
0005286,Haaf A Sixpence,10th March 2009,R M Beckett,Gelding,Haafhd,Melody Maker,Melody Racing
0005291,Showboating,26th February 2008,J Balding,Gelding,Shamardal,Sadinga,Mr M &amp; Mrs L Cooke &amp; Mr A McCabe
0005292,Jack's Revenge,2nd May 2008,George Baker,Gelding,Footstepsinthesand,Spirit Of Age,PJL Racing
0005279,Frank The Barber,12th April 2012,Steph Hollinshead,Gelding,Zebedee,Red Rosanna,Debbie Hodson
0005243,Stanlow,6th March 2010,M Mullineaux,Gelding,Invincible Spirit,Ghazal,Mr P Clacher
0005287,Young John,20th April 2013,S A Harris,Gelding,Acclamation,Carpet Lady,Mr J Morris
0005254,Lady Elizabeth,10th March 2013,S Dixon,Filly,Dandy Man,Disarm,Gen Sir G Howlett Ms Yvonne Lowe &amp; Ptn
0005280,Bapak Bangsawan,6th May 2010,Miss A Stokell,Gelding,Pastoral Pursuits,Nsx,Mr Geoff Pacey
0005301,Safira Menina,13th March 2012,Martin Smith,Mare,Paco Boy,Isla Azul,Mr Robert P Clarke
0005296,Captain Revelation,19th February 2012,O Greenall,Gelding,Captain Rio,Agony Aunt,Cheshire Racing
0005289,Pearl Spectre,9th March 2011,P S McEntee,Gelding,Street Cry,Dark Sky,Mrs Rebecca McEntee
0005305,Western Prince,12th March 2013,M Appleby,Gelding,Cape Cross,Vigee Le Brun,Mr Craig Buckingham
0005308,Bazooka,28th March 2011,M Young,Gelding,Camacho,Janadam,D Jennings &amp; Partner
0005264,Ticks The Boxes,5th March 2012,L Breen,Gelding,Fast Company,Swan Sea,Eilish Breen
0005311,Royal Holiday,28th April 2007,Mrs Marjorie Fife,Gelding,Captain Rio,Sunny Slope,Mrs Marion Turner
0005290,Shouranour,3rd May 2010,P D Niven,Gelding,Lawman,Sharesha,Mr David Lumley
0005302,Serenity Now,2nd May 2008,B Ellison,Gelding,Key Of Luck,Imdina,Brian Ellison Racing Club
0005315,Thahab Ifraj,28th March 2013,Alexandra Dunn,Gelding,Frozen Power,Penny Rouge,The Dunnitalls &amp; Partner
0005274,Only Ten Per Cent,4th February 2008,J R Jenkins,Gelding,Kheleyf,Cory Everson,Mr T J Turner
0005297,Mithqaal,15th March 2013,Dick Cappellucci,Gelding,Speightstown,Bestowal,Dick Cappellucci
0005299,Spiritoftomintoul,19th April 2009,A W Carroll,Gelding,Authorized,Diamond Line,The Sunday Players
0005318,Shining Romeo,27th March 2012,D P Quinn,Gelding,Royal Applause,Silver Pivotal,Mr John Mangan
0005321,Separate Luck,29th March 2012,Hector Magallanes,Gelding,Separatist,Sum Special Hum,-
0005300,Katie Gale,6th February 2010,R Brisland,Mare,Shirocco,Karla June,Ferrybank Properties Limited
0005325,Judges Steel Lily,2nd May 2013,Nick Lowe,Filly,Judge Cash,Signed Steel,Cross Country Ranch
0005312,Seagull Star,16th April 2011,K Dalgleish,Gelding,Sea The Stars,Dash To The Top,Mr Tony Bloom
0005307,The Lock Master,30th March 2007,M Appleby,Gelding,Key Of Luck,Pitrizza,Mr K G Kitchen
0005331,Coastal Road,3rd April 2014,Debbie Peery,Filly,Coast Guard,Ready Teddy,Youngman Pam Youngman Trisha And Brasch Michele
0005328,Call Me Never,25th February 2014,Robert Baze,Filly,Atticus,Wonderful Miss,Hanna Max Kelleher Maude And Baze Robert
0005284,Multi Quest,5th April 2012,J E Long,Mare,Multiplex,Ryan's Quest,Mr Martin J Gibbs &amp; Mr R D John
0005306,English Summer,22nd March 2007,Ian Williams,Gelding,Montjeu,Hunt The Sun,Dr Marwan Koukash
0005335,Miss Fogcutter,22nd April 2013,G Khalsa,Filly,Rallying Cry,Lucky Leah,Pollowitz Michael And Wilson Jeffrey M
0005309,Sailors Warn,18th May 2007,Ian Williams,Gelding,Redback,Coral Dawn,Ian Williams Racing Club
0005322,Its A Royal Star,23rd April 2007,Martin Pimentel,Mare,Its Royal Time,Book Smart,Crispin Ramirez
0005345,Rusty Miner,12th June 2011,Ryland Harwood,Gelding,Ochoco,Persnickety Miss,Harwood Dr Ryland And Jo Ann
0005317,Ralphy Lad,21st March 2011,G A Swinbank,Gelding,Iffraaj,Hawattef,Ray Parsons Racing
0005341,Mundi Tuesday,13th May 2013,Jose Raudales,Gelding,Grindstone,Anima Mundi,Pulido Angel And Raudales Jose
0005338,Royal Kingdom,21st March 2012,Dickie Martinez,Mare,Chapel Royal,Mothra,Bobbie-Jo Thibeault
0005294,Zaeem,29th March 2009,I Furtado,Gelding,Echo Of Light,Across,21st Century Racing &amp; Nigel Sennett
0005316,Scrafton,23rd April 2011,A W Carroll,Gelding,Leporello,Some Diva,Mrs P Clark
0005332,Here's To Wishing,3rd May 2014,Jason Homer,Mare,Wishful Tomcat,Chardonnay Wine,Homer Thoroughbreds Inc
0005319,Port Lairge,20th April 2010,M C Chapman,Gelding,Pastoral Pursuits,Stylish Clare,Mrs M Chapman
0005310,Firestorm,21st February 2011,Jurgen Albrecht,Gelding,Dylan Thomas,Fitness,Stall Holubova
0005355,Charlie's Gold,22nd March 2011,Michael Bullene,Gelding,Liberty Gold,Ruthies Inlaws,Michael Bullene
0005253,Gorgeous,9th March 2013,A W Carroll,Filly,Assertive,Agent Kensington,Wedgewood Estates
0005348,Where's My Voucher,29th May 2012,Bill Hof,Gelding,Storm Wolf,Oakley's Song,Silvester Juarez
0005327,Emmalade,30th March 2014,Ariel Gordon,Filly,Unbridled Energy,Joyful Emma,Top Hat Thoroughbreds
0005342,Our Lucky Day,18th May 2012,Johnny Dickinson,Gelding,Lucky J. H.,Day Jewels,Johnny Dickinson
0005326,Fnf Bruja,10th April 2012,<a href="/racing/profiles/trainer/undefined">,Filly,Shazoomin Star,Zoomon,-
0005329,Our First Wish,26th April 2014,Jason Homer,Filly,Wishful Tomcat,Whoopdeeledo,Homer Thoroughbreds Inc
0005304,Petrucci,6th March 2012,D J Jeffreys,Gelding,Azamour,Spring Symphony,16 10 Fakenham
0005263,Coiste Bodhar,17th April 2011,S Dixon,Gelding,Camacho,Nortolixa,William A Robinson &amp; Partners
0005365,Bella Fabiela,27th April 2011,Johnny Dickinson,Mare,Parker's Storm Cat,Jenny's Love,Johnny Dickinson
0005320,Cm Secretsinthestraw,27th April 2013,<a href="/racing/profiles/trainer/undefined">,Filly,No Secrets Here,Im Special Star,-
0005337,Kiri's Gal,22nd March 2010,Nick Lowe,Mare,Kiridashi,Princess Alex,Robert Kernell
0005336,Softwood,23rd April 2009,Felimon Alvarado,Mare,Soft Gold,Don't Laugh At Me,Sanguino Racing Llc
0005352,Montrone,2nd May 2011,Vod Farris,Gelding,Anziyan Royalty,Northern Morana,-
0005339,Splurge,30th May 2011,Roger Stevenson,Horse,Baquero,Ochoco Salmon,Roger Stevenson
0005375,Look Me In The Eyes,15th April 2011,Eloy Mendoza,Gelding,Mr Eye Opener,Apollote,Juan Chavero
0005347,The Kid Don,5th May 2009,Kenneth Stubblefield,Gelding,Humming,Blumin Special,-
0005314,Solarmaite,11th April 2009,S R Bowring,Mare,Needwood Blade,Marinaite,Mr S R Bowring
0005273,Piazon,9th April 2011,Julia Brooke,Gelding,Striking Ambition,Colonel's Daughter,The Body Warmers
0005349,Cantcatchme,26th April 2011,Robert Baze,Gelding,Harbor The Gold,Kaaaching,-
0005362,Churchbellsringing,3rd May 2008,<a href="/racing/profiles/trainer/undefined">,Mare,In Excess,Heavenly Bells,-
0005330,Ms. Kadiddlehopper,4th March 2014,Josh Liber,Filly,Papa Clem,Redcliff Bay,Josh Liber
0005385,Kalkan Kaye,8th March 2013,Scott Rollins,Mare,Papa Clem,Congo Kaye,Peffer Tom And Martin Jr  John A
0005324,Poison Ivey,3rd March 2013,<a href="/racing/profiles/trainer/undefined">,Filly,Carters Cartel,Amight Classy,-
0005346,Cinnamon Whisky,9th April 2013,Jim Gilmour,Gelding,Many Rivers,Jumberca,Sue Gilmour
0005351,Uptownfreddybrown,18th May 2011,Dustie Crystal,Gelding,Nationhood,Brown,Dustie Crystal
0005283,Sir Geoffrey,7th March 2006,S Dixon,Gelding,Captain Rio,Disarm,Generalsirgeoffreyhowlett/mrpaulj Dixon
0005358,Mutually Exclusive,5th May 2010,Jonathan Nance,Mare,Stephen Got Even,Stewper,Eakin Barbara And Nance Jonathan
0005372,High Greeley,11th February 2009,Vod Farris,Horse,Mr. Greeley,Corona Lake,Lyons William Vazquez Beatrice Martinez And Wong Jonathan
0005395,Sacey Bow,28th April 2013,Valorie Lund,Filly,Archarcharch,Robtadi,Lund Valorie Boice Kristin Holden Marylou And Cummings Leslie
0005340,Flexible,17th May 2012,Michael Bullene,Gelding,Olmodavor,Hail Squall,Michael Bullene
0005334,She's A Classic,8th April 2013,Virgil Sitsler,Mare,Square Eddie,Classic Moment,Teresa Sitsler
0005359,Midnight Maggie,5th April 2010,Dennis Hurley,Mare,Matty G,Magarita Midnight,Linda Stepp
0005361,Tee Time Mary,24th February 2013,Keeley Burney,Mare,Parker's Storm Cat,T's So Shy,Deadpool Racing
0005293,Merdon Castle,14th February 2012,M Blake,Gelding,Acclamation,Siren's Gift,West Wilts Hockey Lads
0005356,Nearly Enuf,11th May 2013,Debbie Peery,Filly,Parker's Storm Cat,Bad Girl Blues,-
0005368,Calex,31st January 2012,Valentin Garcia,Gelding,Harlington,Compassionate,Garcia Valentin L (picho) And Garcia Valentin G
0005350,Prince Novetti,31st March 2006,<a href="/racing/profiles/trainer/undefined">,Gelding,Golden Missile,Complete Package,-
0005382,Hecouldgoalltheway,5th March 2013,Frances Perkins,Gelding,Jess Zoomin,Be Gone With It,Jackson Perkins
0005344,No Compromise,15th April 2013,Rigoberto Velasquez,Gelding,Swiss Yodeler,Falmora,-
0005369,Bershinsky,3rd April 2011,Jonathan Nance,Gelding,Uncle Denny,Sheer Fire,Eakin Barbara Eakin D'ann And Nance Jonathan
0005366,Latitudefortytwo,26th March 2011,Mary Boyle,Gelding,Rockport Harbor,Way Up,Glory B Stables Llc
0005378,Pony Drive,15th February 2009,Eloy Mendoza,Gelding,Hawkinson,Streakit Special,Eloy Mendoza
0005371,Songandabullet,12th April 2010,Robert Baze,Gelding,Songandaprayer,Bullet Points,-
0005357,Silly Streak,12th April 2009,Howard Belvoir,Mare,Free At Last,Marquet Formula,Howard Belvoir
0005392,Willow Witch,12th April 2013,Sharlot Martinez,Filly,Grand Minstrel,Halloween Witch,Lynne McGregor
0005360,Racing For Chasen,9th February 2012,Juan Silva,Mare,Swiss Yodeler,Wild Baby Girl,Top Hat Thoroughbreds
0005379,Olympic Royale,19th March 2012,Matthew Fales,Gelding,Olympic Dash,Snow Royale,Jerrahty Llc
0005376,Block N Tackle,9th February 2009,Matthew Fales,Gelding,Tac It Like A Man,Watchin The Rain,Fales Carolyn And Ralph
0005381,Cruisen,12th April 2012,Matthew Fales,Gelding,Heza Motor Scooter,Girls Rock,Fales Carolyn And Ralph
0005388,Hot To Surf,12th February 2011,Michelle Salazar,Mare,Surf Cat,Warmth,Michelle Salazar
0005303,Goldslinger,19th March 2012,A B Hamilton,Gelding,Gold Away,Singaporette,Mr A B Hamilton
0005367,Sharp Focus,24th May 2008,Rigoberto Velasquez,Gelding,Matty G,Lost Thought,Rancho Viejo
0005354,Top Estate,22nd April 2012,Crystal Goode,Gelding,Top Hit,Life Estate,Crystal Goode
0005370,Look Above,27th April 2012,Josh Liber,Gelding,Nationhood,Little Cutie,Josh Liber
0005389,Flyer Wright,13th January 2012,Chad Ferguson,Mare,Early Flyer,Hadenough,Ferguson Ron W And Terri
0005386,Maid Easy,20th February 2012,Miguel Silva,Mare,Top Hit,Jungle Girl,Silva Racing Llc
0005391,Valentines Gal,13th February 2013,Joseph Johnson,Filly,Tribal Rule,Famous Gal,John Pendergast
0005398,Yes It's Snowing,11th February 2009,Janis Calton,Gelding,Yes It's True,Snowfield,Janis Calton
0005313,Come Back King,14th March 2013,M Appleby,Gelding,Pivotal,Queen Consort,Mr Craig Buckingham
0005380,Fdd Party Night,26th March 2010,John Allred,Mare,Fdd Dynasty,Fifty Party Night,Allred John M And Mary
0005364,Pet Gold,10th May 2013,Liz Kowalski,Mare,Touch Gold,Patton's Missile,Liz Kowalski
0005377,Pros Rockstar,30th March 2012,Darcy Hawkes,Gelding,Promised Class,Streakin Cc,Billie Bird
0005396,Genesee Street,3rd May 2013,Esteban Martinez,Filly,Bedford Falls,Penuche Royale,Esteban Martinez
0005402,Rhetorical,12th March 2009,Robertino Diodoro,Gelding,Any Given Saturday,Glimmer,Kropp Gary And Fourway Stables Llc
0005408,Dance For Me Baby,26th January 2012,Cody Axmaker,Gelding,Chhaya Dance,Florik's Baby,Carrol Stubbs
0005399,Boozin Time,5th May 2012,Jared Brown,Gelding,Bring The Heat,Porticipation,Ganas Racing
0005323,L Bar D Mr Rare Time,12th May 2013,<a href="/racing/profiles/trainer/undefined">,Gelding,Rare News,Fly Misty Fly,-
0005374,Havin A Good Day,11th March 2005,Rigoberto Velasquez,Gelding,Delineator,Twentysix On Board,-
0005387,Designated Royalty,9th May 2012,Debbie O Brien,Mare,Cyclotron,Chosen Royalty,O'brien/o'brien Llc
0005390,Don't Tell Judy,22nd February 2012,Joseph Johnson,Mare,Rocky Bar,Famous Gal,Pendergast John And Johnson Joseph E
0005405,Storm Wacker,13th March 2012,Jose Silva,Gelding,Bushwacker,Hidden Creek,Jose Silva
0005409,Smart Idea,26th February 2012,Alex Casas,Gelding,Einstein,Diva Gone Wild,Alex Torres-casas
0005333,Perfect Meeting,6th March 2009,Pablo De,Mare,Marino Marini,Lacey Meeting,Torres Jose Luis And Winschell Cindy
0005418,Cantaffordanother,7th February 2009,David Van Winkle,Mare,Intidab,Blue Cay,Seven Arms Stable
0005400,Horse Feldhaus,1st March 2010,Laurie Ferguson,Gelding,Horse Greeley,Saintly Magic,Laurie Ferguson
0005384,My Cinderella,1st February 2012,Chad Story,Mare,Distorted Reality,Pretty Amazing,Dale Thoreson
0005428,Hotsouthernbreeze,14th March 2012,Juan Gutierrez,Mare,Southern Africa,Hot Summer Breeze,Leighton Randy And Morales Nova
0005397,My Grandson,3rd March 2012,Pedro Sandoval,Gelding,Grazen,Creole Delights,Pascacio Hernandez-sandoval
0005419,Jewel S.,18th April 2009,Robert Lawrence,Mare,Singletary,Bama S.,Robert Lawrence
0005412,Unbridled Bounty,6th April 2010,Ariel Gordon,Mare,Unbridled Man,Loyal Bounty,Carrol Stubbs
0005343,A Lot Of Style,21st February 2013,Jason Homer,Gelding,Chumaree,In Fashion,-
0005415,Yuma Thurman,23rd March 2009,Drew Fulmer,Mare,Sea Of Secrets,Queens Over Jacks,Fulmer Drew C And Morrison Dorothy
0005394,Tenacions Tally,10th April 2013,Jackie Christenson,Mare,Flower Alley,Tally Slew,Kay Dan Investment Llc
0005406,Suavemente,15th January 2013,Ariel Gordon,Gelding,Grace Upon Grace,Air Force Woman,Ariel Gordon
0005438,Nocturnal Q,11th February 2012,Christi Flores,Mare,Mass Media,Silversider,Christi Flores
0005429,Powerofemotion,1st March 2013,Kevin Lewis,Filly,Margie's Wildcat,Powerofawoman,Connie Turner
0005401,Biltmore Boogie,24th April 2010,Eurico Martens,Gelding,Mccann's Mojave,Ghazi's Lass,Eurico Martens
0005410,Summer Meeting,16th March 2013,Robert Hazel,Gelding,Cause Ur Mine,Winter Meeting,Harry Richardson
0005407,It's A Done Deal,1st April 2011,Monica Ortega,Gelding,Consolidator,Precious Feather,Ortega Jr  Alex And Ortega Vincent
0005422,Marv,1st April 2009,Bryce Gale,Gelding,Ministers Wild Cat,Florik's Baby,Bryce Gale
0005425,Prince Of Paris,21st May 2011,W Whitehouse,Gelding,Papa Clem,Queen Of Paris,W Whitehouse
0005448,Mind Your Manners,12th February 2012,Arcadio Lopez,Gelding,Sharp Humor,Touchy Broad,Sabrina Vazquez De La Puente
0005411,Cindrela Pride,7th March 2013,Curt Ferguson,Colt,Proud Tower Too,Sing Sing Cindrela,Debi Ferguson
0005435,Canaryinacoalmine,2nd March 2011,Amanda Barton,Mare,Birdstone,Tappin For Gold,Amanda Barton
0005432,Right To Glory,13th April 2012,Ubaldo Guerrero,Filly,Notional,Ladies Dance,Orlando Guerrero
0005417,Tribal Rain,11th May 2010,Darcy Hawkes,Mare,Tribal Rule,Ces't Si Vite,Hawkes Darcy And Don
0005353,Jordan's Quest,7th March 2011,Rigoberto Velasquez,Gelding,Sir Gallovic,Mayne's Finale,Rancho Viejo And Baze Lisa
0005421,Warren's Nicholas,25th January 2009,Robertino Diodoro,Gelding,Affirmative,Elusive Rose,Empire Racing Stables Llc And Rollingson Racing Stable
0005445,Tally Jax,17th January 2012,Antonio Pizzurro,Gelding,Quiet American,My Spanx,Antonio Pizzurro
0005363,Aphiemi,24th February 2011,Darlene Braden,Mare,Slew's Saga,Chancy Chancy,Patty Runyon
0005439,Cinder Tyme,24th February 2010,Larry Reed,Mare,Weather Warning,Smokin Tyme,Larry Reed
0005416,A P Pepper,16th March 2011,Edward Kereluk,Mare,A. P. Warrior,Soft As Velvet,Roys Mansur
0005420,Nutty Futty,3rd May 2012,Ariel Gordon,Horse,Johar,Coracle,Christopher Van Culin
0005458,La Quebrada,23rd March 2013,Sarah Nagle,Mare,More Than Ready,Quebrada Shiner,Fraser James A And Jane N
0005442,I Am Michael Bruce,19th April 2013,Bethany Pandoli,Gelding,Gladiator's Gold,Eskippakithiki,-
0005431,Peppermint Kitty,5th May 2012,Jose Silva,Filly,Exclusive Quality,Tenacious Tripp,Jose Silva
0005373,Samendra,5th March 2008,Dickie Martinez,Gelding,Demidoff,Aashu,Thibeault Bobbie-jo And Thibeault Bailey
0005449,Spend A Penny,11th April 2013,Sharon Ceccato,Gelding,Showing Up,Ashley,Sharon Ceccato
0005430,Watdifrenzdzitmake,28th March 2012,Juan Silva,Mare,Papa Clem,Swift Trick,Flores-carrillo Juan G And Silva Juan Pablo
0005426,Carlot Cowboy,1st April 2010,Robertino Diodoro,Gelding,Silver Train,Ms. Isadora,Charles Garvey
0005468,Forest Blaze,17th May 2012,Joseph Mazza,Gelding,Old Fashioned,Glory Blaze,LUCILLE CARUSO-MAZZA
0005427,Country Estate,18th February 2008,Michelle Salazar,Mare,Indian Country,Gone Western,Michelle Salazar
0005452,My Dear Noble,14th June 2012,Daniel Brafford,Mare,Noble Sound,Quietmydear,Gary Ross
0005383,Wild Derby Daze,12th April 2012,Dustie Crystal,Mare,Reversal,Wild Sissy,Steve Cluff
0005441,Dirty Betty,1st June 2009,Mary McKinley,Mare,Draft Age,Alyshebas Back,Richard Wukich
0005459,Catmar,25th February 2013,William Cowans,Filly,Mercer Mill,Thedoctorscat,Harold Fishman
0005436,Space Of Time,23rd February 2008,Jami Poole,Mare,Mingun,Speed Of Thought,Gregory Gonyeau
0005440,Miss Borrego,1st April 2011,Mark Doering,Mare,Borrego,Turf Club,Doering Mark And David And Gardella Jeff
0005437,Moon Baby,27th January 2012,Leandro Moreno,Filly,Sing Baby Sing,Summer Moon,Leandro Moreno
0005451,Glorious Ride,30th April 2013,Dave Treharne,Mare,With Distinction,Mossy Bank,Dave Treharne
0005478,Even Echo,14th March 2011,Jason Dacosta,Gelding,Street Hero,Reba Got Even,Jason Dacosta
0005393,Real Nice,21st May 2013,Robertino Diodoro,Filly,Graeme Hall,Beausox,Jim McFadyen
0005469,Airdrop,24th February 2009,Gary Welsh,Gelding,Lemon Drop Kid,Bonaire,Gary Welsh
0005462,Unbridled Leader,11th April 2013,John Brown,Mare,Stephen Got Even,Unbridled Flirty,Jamie Layton
0005450,Silver Starlight,21st February 2012,Ricardo Bailey,Mare,Marino Marini,Star's Millennium,Ricardo Bailey
0005446,Stephen Breakeven,1st May 2013,Shane Spiess,Gelding,Stephen Got Even,Salt Creek,Shane Spiess
0005447,Fivekindsofcrazy,16th February 2013,Andrew Weymes,Gelding,Lemon Drop Kid,Cukee,Holly McKinnon
